Code,Category,OrgCode,Parent,Stage,ParentCategory
22013,Domestic Tour Operator / Inbound Tour Operator / Outbound Tour Operator / Travel agency / Tourist Transport Operator,DTOUR,21023,3,Cheating and Misrepresentation
22014,Govt. Officer Posted at Ministry of Tourism Headquarter.,DTOUR,21023,3,Cheating and Misrepresentation
22015,Govt. Officers Posted outside headquarter.,DTOUR,21023,3,Cheating and Misrepresentation
22016,TA,DPLNG,21140,4,Gazetted staff  related matter
22017,CEA,DPLNG,21140,4,Gazetted staff  related matter
22018,Others,DPLNG,21140,4,Gazetted staff  related matter
22019,Salary,DPLNG,21141,4,Non Gazetted Staff related mattters
22020,Hotel And Accommodation,DTOUR,21024,3,Poor Quality of Work /Service Related
22021,Guide related matter,DTOUR,21024,3,Poor Quality of Work /Service Related
22022,Domestic Tour Operator / Inbound Tour Operator / Outbound Tour Operator /    Travel agency /                         Tourist Transport Operator,DTOUR,21024,3,Poor Quality of Work /Service Related
22023,Govt. Officer Posted at Ministry of Tourism.,DTOUR,21024,3,Poor Quality of Work /Service Related
22024,Census of Minor Irrigation,MINWR,12032,2,"Ministry of Water Resources, River Development & Ganga Rejuv"
22025,Renumeration,DPLNG,21141,4,Non Gazetted Staff related mattters
22026,General Provident Fund,DPLNG,21141,4,Non Gazetted Staff related mattters
22027,TDS,DPLNG,21141,4,Non Gazetted Staff related mattters
22028,LTC,DPLNG,21141,4,Non Gazetted Staff related mattters
22029,TA,DPLNG,21141,4,Non Gazetted Staff related mattters
22030,CEA,DPLNG,21141,4,Non Gazetted Staff related mattters
22031,others,DPLNG,21141,4,Non Gazetted Staff related mattters
22032,Contigent Bill,DPLNG,21142,4,Contingent or DDO related matter
22033,Newspaper,DPLNG,21142,4,Contingent or DDO related matter
22034,Reimbursement,DPLNG,21142,4,Contingent or DDO related matter
22035,Conveyance Bills,DPLNG,21142,4,Contingent or DDO related matter
22036,Income Tax Return,DPLNG,21142,4,Contingent or DDO related matter
22037,GST Return,DPLNG,21142,4,Contingent or DDO related matter
22038,Others,DPLNG,21142,4,Contingent or DDO related matter
22039,SCSP/ TSP Unit,DPLNG,21686,4,"SC, ST, Minorities, PwDs, OBC and other vulnerable groups"
22040,NCS,DPLNG,21839,4,"Labour,Employment  and Scocial Security"
22041,E- Shram,DPLNG,21839,4,"Labour,Employment  and Scocial Security"
22042,Migrant Workers/ Labour,DPLNG,21839,4,"Labour,Employment  and Scocial Security"
22043,EPFO,DPLNG,21839,4,"Labour,Employment  and Scocial Security"
22044,ESIS,DPLNG,21839,4,"Labour,Employment  and Scocial Security"
22045,Udyam,DPLNG,21839,4,"Labour,Employment  and Scocial Security"
22046,Aseem Integration,DPLNG,21839,4,"Labour,Employment  and Scocial Security"
22047,Gig Worker,DPLNG,21839,4,"Labour,Employment  and Scocial Security"
22048,Related EFCs/SFCs/PPRIDs/Parliamentary matters/Meetings,DPLNG,21839,4,"Labour,Employment  and Scocial Security"
22049,NCVET,DPLNG,21900,4,Skill Development  and Entrepreneurship
22050,NSQCV,DPLNG,21900,4,Skill Development  and Entrepreneurship
22051,ET,DPLNG,21900,4,Skill Development  and Entrepreneurship
22052,ITIs,DPLNG,21900,4,Skill Development  and Entrepreneurship
22053,Related EFCs/SFCs/PPRIDs,DPLNG,21900,4,Skill Development  and Entrepreneurship
22054,Parliamentary Mattes/ Meetings,DPLNG,21900,4,Skill Development  and Entrepreneurship
22055,Presentation,DPLNG,21901,4,District Skill Plans and Polytechnics and Migrant labour
22056,Expert Group Meetings,DPLNG,21901,4,District Skill Plans and Polytechnics and Migrant labour
22057,SOM Matters,DPLNG,21901,4,District Skill Plans and Polytechnics and Migrant labour
22058,Organisation related,DPLNG,21924,4,Governing Council Meeting
22059,Progress Tracker,DPLNG,21924,4,Governing Council Meeting
22060,Pension Cases and Family Pension Cases,DPLNG,21945,4,Revision of Pension / Family Pension cases
22061,Platform Related,DPLNG,21954,4,National Data Analytics Platform
22062,Data Related,DPLNG,21954,4,National Data Analytics Platform
22063,Platform Related,DPLNG,21955,4,Women Entrepreneurship Platform
22064,Senior Lead,DPLNG,22006,5,Flexi Pool-Contractual
22065,Lead,DPLNG,22006,5,Flexi Pool-Contractual
22066,Specialist,DPLNG,22006,5,Flexi Pool-Contractual
22067,Senior Specialist,DPLNG,22006,5,Flexi Pool-Contractual
22068,Senior Associate,DPLNG,22006,5,Flexi Pool-Contractual
22069,Associate,DPLNG,22006,5,Flexi Pool-Contractual
22070,Hotel And Accommodation,DTOUR,21025,3,Classification / Approval / Recognition
22071,Domestic Tour Operator / Inbound Tour Operator / Outbound Tour Operator / Travel agency /Tourist Transport Operator,DTOUR,21025,3,Classification / Approval / Recognition
22072,Status of Application,DPLNG,22007,5,Young Professionals and Consultants
22073,Declaration of Result,DPLNG,22007,5,Young Professionals and Consultants
22074,Others,DPLNG,22007,5,Young Professionals and Consultants
22075,By Hotel And Accommodation,DTOUR,21981,3,Harassment and Misbehavior
22076,By Domestic Tour Operator / Inbound Tour Operator / Outbound Tour Operator /Travel agency /Tourist Transport Operator,DTOUR,21981,3,Harassment and Misbehavior
22077,Guide related matter,DTOUR,21981,3,Harassment and Misbehavior
22078,Govt. Officer Posted at Ministry of Tourism Headquarter,DTOUR,21981,3,Harassment and Misbehavior
22079,Govt. Officers Posted outside headquarter,DTOUR,21981,3,Harassment and Misbehavior
22080,Regional offices,DTOUR,21981,3,Harassment and Misbehavior
22081,Employee related dues,DTOUR,21982,3,Delay In Payment of Dues / Accounts.
22082,Post Retirement /  Pension,DTOUR,21982,3,Delay In Payment of Dues / Accounts.
22083,Events organized,DTOUR,21982,3,Delay In Payment of Dues / Accounts.
22084,Hotel,DTOUR,21983,3,Refund of Booking
22085,From Tour operator /From Travel agency of Bus /Cab/Flight/Train.,DTOUR,21983,3,Refund of Booking
22086,Chat Service,DTOUR,21984,3,Incredible India Helpline /Website.1363
22087,Helpline related,DTOUR,21984,3,Incredible India Helpline /Website.1363
22088,Website related,DTOUR,21984,3,Incredible India Helpline /Website.1363
22089,"Adopt a Heritage - Apni Dharohar, Apni Pehchaan project.",DTOUR,21985,3,Schemes /Projects/ Proposals / Under Schemes of Ministry of Tourism.
22090,Swadesh Darshan,DTOUR,21985,3,Schemes /Projects/ Proposals / Under Schemes of Ministry of Tourism.
22091,"The National Mission on Pilgrimage Rejuvenation and Spirital , Augmentation Drive'( PRASHAD )",DTOUR,21985,3,Schemes /Projects/ Proposals / Under Schemes of Ministry of Tourism.
22092,Assistance to central agencies tourism infrastructure development,DTOUR,21985,3,Schemes /Projects/ Proposals / Under Schemes of Ministry of Tourism.
22093,Nirbhaya Scheme,DTOUR,21985,3,Schemes /Projects/ Proposals / Under Schemes of Ministry of Tourism.
22094,Regional Connectivity Scheme - RCS Udan,DTOUR,21985,3,Schemes /Projects/ Proposals / Under Schemes of Ministry of Tourism.
22095,Financial assistance to stakeholders for promotion of Tourism,DTOUR,21985,3,Schemes /Projects/ Proposals / Under Schemes of Ministry of Tourism.
22096,Swachch Bharat Mission,DTOUR,21985,3,Schemes /Projects/ Proposals / Under Schemes of Ministry of Tourism.
22097,Social Media related matters,DTOUR,21985,3,Schemes /Projects/ Proposals / Under Schemes of Ministry of Tourism.
22098,Domestic Promotion and Publicity Including Hospitality ( DPPH) Scheme.,DTOUR,21985,3,Schemes /Projects/ Proposals / Under Schemes of Ministry of Tourism.
22099,Ministry of New and Renewable Energy,DPLNG,21041,3,Policy
22100,Ministry of Tourism Headquarter.,DTOUR,21986,3,Recruitment Related
22101,Ministry of Tourism - Indiatourism Regional offices.,DTOUR,21986,3,Recruitment Related
22102,Inbound Tourism / Outbound Tourism / Other Tourism related Statistics,DTOUR,21987,3,Statistics / Surveys and Studies
22103,Conducting statistical surveys and studies related to tourism,DTOUR,21987,3,Statistics / Surveys and Studies
22104,Foreign Exchange.,DTOUR,21987,3,Statistics / Surveys and Studies
22105,Tourist behavior.,DTOUR,21987,3,Statistics / Surveys and Studies
22106,Gender Ratio.,DTOUR,21987,3,Statistics / Surveys and Studies
22107,Tourist Infrastructure Development,DTOUR,21989,3,Central Financial Assistance (CFA)
22108,Research and Study,DTOUR,21989,3,Central Financial Assistance (CFA)
22109,Policy related matters.,DTOUR,21990,3,Human Resource Development/Eductional Institutes related matter (IHMs /Food Craft Institutes (FCIs) / NCHMCT / IITTM)
22110,Other matters,DTOUR,21990,3,Human Resource Development/Eductional Institutes related matter (IHMs /Food Craft Institutes (FCIs) / NCHMCT / IITTM)
22111,Govt. Officers Posted at headquarter,DTOUR,21993,3,Administration / All establishment matter
22112,Regional Offices of the MoT,DTOUR,21993,3,Administration / All establishment matter
22113,Policy related matters.,DTOUR,21997,3,All matters related to ITDC
22114,Vigilance related matter,DTOUR,21997,3,All matters related to ITDC
22115,Other matters related to ITDC .,DTOUR,21997,3,All matters related to ITDC
22121,"Resorts, 4 Star/5 star /5 star Deluxe and Bed and Breakfast, HomeStay,",DTOUR,22070,4,Hotel And Accommodation
22122,3 Star and Below Category,DTOUR,22070,4,Hotel And Accommodation
22123,Fresh approval,DTOUR,22071,4,Domestic Tour Operator / Inbound Tour Operator / Outbound Tour Operator / Travel agency /Tourist Transport Operator
22124,Renewal.,DTOUR,22071,4,Domestic Tour Operator / Inbound Tour Operator / Outbound Tour Operator / Travel agency /Tourist Transport Operator
22130,Ministry of Tourism - HQ,DTOUR,22081,4,Employee related dues
22131,Other Regional offices..,DTOUR,22081,4,Employee related dues
22132,Ministry of Tourism - HQ,DTOUR,22083,4,Events organized
22133,"Other Regional offices,..",DTOUR,22083,4,Events organized
22134,MDA Domestic,DTOUR,22095,4,Financial assistance to stakeholders for promotion of Tourism
22135,MDA overseas,DTOUR,22095,4,Financial assistance to stakeholders for promotion of Tourism
22136,For Publicity,DTOUR,22095,4,Financial assistance to stakeholders for promotion of Tourism
22137,Events,DTOUR,22095,4,Financial assistance to stakeholders for promotion of Tourism
22138,"Delhi, Jaipur, Agra, Varanasi ( Regional Director -North)",DTOUR,22101,4,Ministry of Tourism - Indiatourism Regional offices.
22139,"CHENNAI, Bengaluru, Hyderabad, Kochi ( Regional Director-South)",DTOUR,22101,4,Ministry of Tourism - Indiatourism Regional offices.
22140,"Mumbai, Panaji, Aurangabad,Indore ( Regional Director- West and Central )",DTOUR,22101,4,Ministry of Tourism - Indiatourism Regional offices.
22141,"Kolkata, BHUBANESWAR,Patna, Port Blair ( Regional Director -East)",DTOUR,22101,4,Ministry of Tourism - Indiatourism Regional offices.
22142,"Guwahati, Naharlagun,Shillong,Imphal ( Regional Director- North East)",DTOUR,22101,4,Ministry of Tourism - Indiatourism Regional offices.
22167,Scheme (Pradhan Mantri Kaushal Vikas Yojana),DOSKD,10042,2,Ministry of Skill Development and Entrepreneurship
22168,Pradhan Mantri Kaushal Vikas Yojana (PMKVY),DOSKD,22167,3,Scheme (Pradhan Mantri Kaushal Vikas Yojana)
22169,Assessment,DOSKD,22168,4,Pradhan Mantri Kaushal Vikas Yojana (PMKVY)
22170,Delay in assessment,DOSKD,22169,5,Assessment
22171,Not assessed,DOSKD,22169,5,Assessment
22172,Direct Benefit Transfer/Cash Amount related,DOSKD,22168,4,Pradhan Mantri Kaushal Vikas Yojana (PMKVY)
22173,Delay in DBT/Cash amount,DOSKD,22172,5,Direct Benefit Transfer/Cash Amount related
22174,Non receipt of amount,DOSKD,22172,5,Direct Benefit Transfer/Cash Amount related
22175,Certificate related,DOSKD,22168,4,Pradhan Mantri Kaushal Vikas Yojana (PMKVY)
22176,Delay in providing Certificate,DOSKD,22175,5,Certificate related
22177,Certificate not received,DOSKD,22175,5,Certificate related
22178,Placement of Candidates related,DOSKD,22168,4,Pradhan Mantri Kaushal Vikas Yojana (PMKVY)
22198,Delay in placement,DOSKD,22178,5,Placement of Candidates related
22199,Non Placement,DOSKD,22178,5,Placement of Candidates related
22200,Training Centers /Training Partners Payment related,DOSKD,22168,4,Pradhan Mantri Kaushal Vikas Yojana (PMKVY)
22201,Delay from National Skill Development Corporation (NSDC),DOSKD,22200,5,Training Centers /Training Partners Payment related
22202,Not received from NSDC,DOSKD,22200,5,Training Centers /Training Partners Payment related
22203,Others,DOSKD,22168,4,Pradhan Mantri Kaushal Vikas Yojana (PMKVY)
22204,"Ministry of Environment, Forest and Climate Change",MOEAF,,1,#N/A
22222,Others,DHRES,16366,5,Legal Cell
22223,Others,DHRES,16564,5,Store and Purchase
22224,Research,DHRES,16402,5,ICMR- NITM
22225,Services,DHRES,16402,5,ICMR- NITM
22226,Research,DHRES,16403,5,ICMR-NARFBR
22227,Services,DHRES,16403,5,ICMR-NARFBR
22228,Research,DHRES,16384,5,ICMR-NARI
22229,Services,DHRES,16384,5,ICMR-NARI
22230,Research,DHRES,16396,5,ICMR-NCDIR
22231,Services,DHRES,16396,5,ICMR-NCDIR
22232,Research,DHRES,16378,5,ICMR-NICED
22233,Services,DHRES,16378,5,ICMR-NICED
22234,Research,DHRES,16393,5,ICMR-NICPR
22235,Services,DHRES,16393,5,ICMR-NICPR
22236,Research,DHRES,16383,5,ICMR-NIE
22237,Services,DHRES,16383,5,ICMR-NIE
22238,Research,DHRES,16400,5,ICMR-NIIH
22239,Services,DHRES,16400,5,ICMR-NIIH
22240,Research,DHRES,16395,5,ICMR-NIIRNCD
22241,Services,DHRES,16395,5,ICMR-NIIRNCD
22242,Research,DHRES,16380,5,ICMR-NIMR
22243,Services,DHRES,16380,5,ICMR-NIMR
22244,Research,DHRES,16389,5,ICMR-NIMS
22245,Services,DHRES,16389,5,ICMR-NIMS
22246,Research,DHRES,16399,5,ICMR-NIN
22247,Services,DHRES,16399,5,ICMR-NIN
22248,Research,DHRES,16392,5,ICMR-NIOH
22249,Services,DHRES,16392,5,ICMR-NIOH
22250,Research,DHRES,16401,5,ICMR-NIOP
22251,Services,DHRES,16401,5,ICMR-NIOP
22252,Research,DHRES,16397,5,ICMR-NIREH
22253,Services,DHRES,16397,5,ICMR-NIREH
22254,Research,DHRES,16398,5,ICMR-NIRRH
22255,Services,DHRES,16398,5,ICMR-NIRRH
22256,Research,DHRES,16387,5,ICMR-NIRT
22257,Services,DHRES,16387,5,ICMR-NIRT
22258,Research,DHRES,16390,5,ICMR-NIRTH
22259,Services,DHRES,16390,5,ICMR-NIRTH
22260,Research,DHRES,16379,5,ICMR-NIV
22261,Services,DHRES,16379,5,ICMR-NIV
22262,Research,DHRES,16388,5,ICMR-NJIL and OMD
22263,Services,DHRES,16388,5,ICMR-NJIL and OMD
22264,Research,DHRES,16385,5,ICMR-RMRCB
22265,Services,DHRES,16385,5,ICMR-RMRCB
22266,Research,DHRES,16386,5,ICMR-RMRCGKP
22267,Services,DHRES,16386,5,ICMR-RMRCGKP
22268,Research,DHRES,16394,5,ICMR-RMRCNE
22269,Services,DHRES,16394,5,ICMR-RMRCNE
22270,Research,DHRES,16391,5,ICMR-RMRCPB
22271,Services,DHRES,16391,5,ICMR-RMRCPB
22272,Research,DHRES,16382,5,ICMR - RMRIMS
22273,Services,DHRES,16382,5,ICMR - RMRIMS
22274,Research,DHRES,16381,5,ICMR-VCRC
22275,Services,DHRES,16381,5,ICMR-VCRC
22276,Child Health,DHRES,16369,5,RBMCH and Nutrition Division
22277,International Health,DHRES,16371,5,IH and HRD Division
22366,CSC SPV,MINIT,15747,3,Digital Services (CSC/MyGov/NeGD/NIC)
22373,NeGD,MINIT,15747,3,Digital Services (CSC/MyGov/NeGD/NIC)
22384,Department of Agriculture and Farmers Welfare,DOAAC,,1,#N/A
22385,Plant Protection Matters,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22386,Policy related matters,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22387,MSP related Issues,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22388,RKVY ISSUES,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22389,Employees related matters,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22390,Matter relating to Agriculture Marketing,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22391,Seeds related issues,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22392,Crop Insurance Scheme,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22393,Agriculture Credit,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22394,PMKISAN related issues,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22395,Natural Clamity Draught related issues,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22396,Horticulture related issues,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22397,Official Language related matters,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22398,Organic farming and fertilizers issues,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22399,International Agreements,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22400,Crops related issues,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22401,Digital Agriculture issues,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22402,Machinery and Technology issues,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
22403,Price Support System,DOAAC,22384,2,Department of Agriculture and Farmers Welfare
